Index,Year,Weight,Place,Wrestler,School,Seed,Placement-Seed Delta,Eligibility Year,Progression Eligible,AAs
1796,2023,157,4,Jared Franek,North Dakota State,4,0,Sr,TRUE,2
1797,2023,157,5,Ed Scott,North Carolina State,8,3,Jr,TRUE,1
1798,2023,157,6,Peyton Robb,Nebraska,3,-3,Sr,TRUE,3
1799,2023,157,7,Bryce Andonian,Virginia Tech,7,0,Jr,TRUE,3
1800,2023,157,8,Will Lewan,Michigan,9,1,Jr,TRUE,2
1801,2023,165,1,Keegan O’Toole,Missouri,2,1,Jr,TRUE,5
1802,2023,165,2,David Carr,Iowa State,1,-1,Sr,TRUE,4
1803,2023,165,3,Quincy Monday,Princeton,5,2,Sr,TRUE,2
1804,2023,165,4,Cameron Amine,Michigan,11,7,Jr,TRUE,4
1805,2023,165,5,Shane Griffith,Stanford,9,4,Jr,TRUE,4
1806,2023,165,6,Dean Hamiti,Wisconsin,3,-3,So,TRUE,3
1807,2023,165,7,Mike Caliendo,North Dakota State,7,0,Fr,TRUE,1
1808,2023,165,8,Izzak Olejnik,Northern Illinois,12,4,Jr,TRUE,2
1809,2023,174,1,Carter Starocci,Penn State,1,0,Jr,TRUE,5
1810,2023,174,2,Mikey Labriola,Nebraska,2,0,Sr,TRUE,4
1811,2023,174,3,Chris Foca,Cornell,4,1,So,TRUE,2
1812,2023,174,4,Mekhi Lewis,Virginia Tech,3,-1,Sr,TRUE,4
1813,2023,174,5,Nelson Brands,Iowa,11,6,Jr,TRUE,1
1814,2023,174,6,Dustin Plott,Oklahoma State,5,-1,Jr,TRUE,4
1815,2023,174,7,Ethan Smith,Ohio State,6,-1,SSr,TRUE,2
1816,2023,174,8,Peyton Mocco,Missouri,7,-1,Sr,TRUE,1
1817,2023,184,1,Aaron Brooks,Penn State,3,2,Jr,TRUE,4
1818,2023,184,2,Parker Keckeisen,Northern Iowa,1,-1,Jr,TRUE,5
1819,2023,184,3,Kaleb Romero,Ohio State,6,3,Sr,TRUE,2
1820,2023,184,4,Trent Hidlay,North Carolina State,2,-2,Jr,TRUE,4
1821,2023,184,5,Marcus Coleman,Iowa State,5,0,Sr,TRUE,2
1822,2023,184,6,Trey Munoz,Oregon State,4,-2,Jr,TRUE,2
1823,2023,184,7,Will Feldkamp,Clarion,14,7,Sr,TRUE,1
1824,2023,184,8,Gavin Kane,North Carolina,11,3,So,TRUE,1
1825,2023,197,1,Nino Bonaccorsi,Pittsburgh,1,0,Sr,TRUE,2
1826,2023,197,2,Tanner Sloan,South Dakota State,7,5,Jr,TRUE,2
1827,2023,197,3,Rocky Elam,Missouri,3,0,Jr,TRUE,4
1828,2023,197,4,Bernie Truax,Cal Poly,2,-2,Sr,TRUE,4
1829,2023,197,5,Jacob Warner,Iowa,14,9,SSr,TRUE,4
1830,2023,197,6,Ethan Laird,Rider,4,-2,SSr,TRUE,1
1831,2023,197,7,Max Dean,Penn State,9,2,Sr,TRUE,4
1832,2023,197,8,Jacob Cardenas,Cornell,10,2,So,TRUE,3
1833,2023,285,1,Mason Parris,Michigan,1,0,Sr,TRUE,3
1834,2023,285,2,Greg Kerkvliet,Penn State,3,1,Jr,TRUE,5
1835,2023,285,3,Wyatt Hendrickson,Air Force,2,-1,Jr,TRUE,3
1836,2023,285,4,Tony Cassioppi,Iowa,4,0,Jr,TRUE,3
1837,2023,285,5,Lucas Davison,Northwestern,9,4,Jr,TRUE,3
1838,2023,285,6,Zach Elam,Missouri,10,4,Sr,TRUE,2
1839,2023,285,7,Cohlton Schultz,Arizona State,5,-2,Jr,TRUE,5
1840,2023,285,8,Trent Hillger,Wisconsin,11,3,Sr,TRUE,3
1841,2024,125,1,Richard Figueroa,Arizona State,8,7,So,TRUE,1
1842,2024,125,2,Drake Ayala,Iowa,3,1,So,TRUE,2
1843,2024,125,3,Anthony Noto,Lock Haven,12,9,Jr,TRUE,2
1844,2024,125,4,Eric Barnett,Wisconsin,10,6,Sr,TRUE,3
1845,2024,125,5,Luke Stanich,Lehigh,2,-3,Fr,TRUE,1
1846,2024,125,6,Caleb Smith,Nebraska,15,9,Jr,TRUE,2
1847,2024,125,7,Jore Volk,Wyoming,5,-2,So,TRUE,1
1848,2024,125,8,Tanner Jordan,South Dakota State,23,15,Sr,TRUE,1
1849,2024,133,1,Vito Arujau,Cornell,6,5,Sr,TRUE,4
1850,2024,133,2,Daton Fix,Oklahoma State,1,-1,SSr,TRUE,5
1851,2024,133,3,Ryan Crookham,Lehigh,2,-1,Fr,TRUE,1
1852,2024,133,4,Nasir Bailey,Little Rock,7,3,Fr,TRUE,1
1853,2024,133,5,Dylan Ragusin,Michigan,5,0,Sr,TRUE,1
1854,2024,133,6,Evan Frost,Iowa State,8,2,Fr,TRUE,1
1855,2024,133,7,Dylan Shawver,Rutgers,4,-3,Jr,TRUE,1
1856,2024,133,8,Kai Orine,North Carolina State,3,-5,Jr,TRUE,2
1857,2024,141,1,Jesse Mendez,Ohio State,1,0,So,TRUE,3
1858,2024,141,2,Beau Bartlett,Penn State,2,0,Jr,TRUE,3
1859,2024,141,3,Brock Hardy,Nebraska,9,6,So,TRUE,3
1860,2024,141,4,Real Woods,Iowa,3,-1,Sr,TRUE,3
1861,2024,141,5,Anthony Echemendia,Iowa State,5,0,So,TRUE,1
1862,2024,141,6,Lachlan McNeil,North Carolina,6,0,So,TRUE,3
1863,2024,141,7,Ryan Jack,North Carolina State,4,-3,Jr,TRUE,1
1864,2024,141,8,Vance Vombaur,Minnesota,26,18,Fr,TRUE,2
1865,2024,149,1,Caleb Henson,Virginia Tech,4,3,So,TRUE,3
1866,2024,149,2,Austin Gomez,Michigan,6,4,Sr,TRUE,2
1867,2024,149,3,Tyler Kasak,Penn State,7,4,Fr,TRUE,2
1868,2024,149,4,Ty Watters,West Virginia,5,1,Fr,TRUE,1
1869,2024,149,5,Kyle Parco,Arizona State,2,-3,Sr,TRUE,4
1870,2024,149,6,Ridge Lovett,Nebraska,1,-5,Jr,TRUE,3
1871,2024,149,7,Casey Swiderski,Iowa State,8,1,So,TRUE,1
1872,2024,149,8,Quinn Kinner,Rider,11,3,Sr,TRUE,1
1873,2024,157,1,Levi Haines,Penn State,1,0,So,TRUE,3
1874,2024,157,2,Jacori Teemer,Arizona State,2,0,Sr,TRUE,3
1875,2024,157,3,Meyer Shapiro,Cornell,3,0,Fr,TRUE,2
1876,2024,157,4,Daniel Cardenas,Stanford,6,2,So,TRUE,1
1877,2024,157,5,Peyten Kellar,Ohio,7,2,So,TRUE,1
1878,2024,157,6,Bryce Andonian,Virginia Tech,12,6,Sr,TRUE,3
1879,2024,157,7,Peyton Robb,Nebraska,8,1,SSr,TRUE,3
1880,2024,157,8,Jared Franek,Iowa,10,2,SSr,TRUE,2
1881,2024,165,1,David Carr,Iowa State,4,3,SSr,TRUE,4
1882,2024,165,2,Mitchell Mesenbrink,Penn State,2,0,Fr,TRUE,2
1883,2024,165,3,Keegan O’Toole,Missouri,1,-2,Sr,TRUE,5
1884,2024,165,4,Mike Caliendo,Iowa,6,2,So,TRUE,2
1885,2024,165,5,Izzak Olejnik,Oklahoma State,7,2,Sr,TRUE,2
1886,2024,165,6,Hunter Garvin,Stanford,20,14,Fr,TRUE,2
1887,2024,165,7,Peyton Hall,West Virginia,9,2,Sr,TRUE,3
1888,2024,165,8,Antrell Taylor,Nebraska,8,0,Fr,TRUE,2
1889,2024,174,1,Carter Starocci,Penn State,9,8,Sr,TRUE,5
1890,2024,174,2,Rocco Welsh,Ohio State,6,4,Fr,TRUE,1
1891,2024,174,3,Shane Griffith,Michigan,4,1,Sr,TRUE,4
1892,2024,174,4,Mekhi Lewis,Virginia Tech,1,-3,SSr,TRUE,4
1893,2024,174,5,Cade DeVos,South Dakota State,2,-3,Sr,TRUE,2
1894,2024,174,6,Lennox Wolak,Columbia,7,1,Jr,TRUE,1
1895,2024,174,7,Edmond Ruth,Illinois,3,-4,Jr,TRUE,1
1896,2024,174,8,Benjamin Pasiuk,army,18,10,Sr,TRUE,1
1897,2024,184,1,Parker Keckeisen,Northern Iowa,1,0,Sr,TRUE,5
1898,2024,184,2,Dustin Plott,Oklahoma State,3,1,Sr,TRUE,4
1899,2024,184,3,Trey Munoz,Oregon State,4,1,Sr,TRUE,2
1900,2024,184,4,Bennett Berge,South Dakota State,9,5,Fr,TRUE,1
1901,2024,184,5,Bernie Truax,Penn State,6,1,SSr,TRUE,4
1902,2024,184,6,Isaiah Salazar,Minnesota,2,-4,Jr,TRUE,1
1903,2024,184,7,Thomas Stewart Jr,Virginia Tech,7,0,Fr,TRUE,1
1904,2024,184,8,David Key,Navy,25,17,Sr,TRUE,1
1905,2024,197,1,Aaron Brooks,Penn State,1,0,Sr,TRUE,4
1906,2024,197,2,Trent Hidlay,North Carolina State,2,0,Sr,TRUE,4
1907,2024,197,3,Stephen Buchanan,Oklahoma,8,5,Jr,TRUE,4
1908,2024,197,4,Jacob Cardenas,Cornell,5,1,Jr,TRUE,3
1909,2024,197,5,Tanner Sloan,South Dakota State,3,-2,Sr,TRUE,2
1910,2024,197,6,Rocky Elam,Missouri,12,6,Sr,TRUE,4
1911,2024,197,7,Stephen Little,Little Rock,9,2,Fr,TRUE,2
1912,2024,197,8,Michael Beard,Lehigh,4,-4,Sr,TRUE,2
1913,2024,285,1,Greg Kerkvliet,Penn State,1,0,Sr,TRUE,5
1914,2024,285,2,Lucas Davison,Michigan,10,8,Sr,TRUE,3
1915,2024,285,3,Wyatt Hendrickson,Air Force,3,0,Sr,TRUE,3
1916,2024,285,4,Zach Elam,Missouri,6,2,SSr,TRUE,2
1917,2024,285,5,Nick Feldman,Ohio State,9,4,Fr,TRUE,1
1918,2024,285,6,Cohlton Schultz,Arizona State,4,-2,Sr,TRUE,5
1919,2024,285,7,Yaraslau Slavikouski,Rutgers,13,6,Sr,TRUE,1
1920,2024,285,8,Taye Ghadiali,Campbell,7,-1,Sr,TRUE,1
1921,2025,125,1,Vincent Robinson,North Carolina State,4,3,Fr,TRUE,1
1922,2025,125,2,Troy Spratley,Oklahoma State,7,5,So,TRUE,1
1923,2025,125,3,Luke Lilledahl,Penn State,1,-2,Fr,TRUE,1
1924,2025,125,4,Matt Ramos,Purdue,2,-2,Sr,TRUE,2
1925,2025,125,5,Eddie Ventresca,Virginia Tech,3,-2,So,TRUE,2
1926,2025,125,6,Sheldon Seymour,Lehigh,8,2,Jr,TRUE,1
1927,2025,125,7,Caleb Smith,Nebraska,9,2,Sr,TRUE,2
1928,2025,125,8,Stevo Poulin,Northern Colorado,10,2,Jr,TRUE,1
1929,2025,133,1,Lucas Byrd,Illinois,1,0,Sr,TRUE,3
1930,2025,133,2,Drake Ayala,Iowa,2,0,Jr,TRUE,2
1931,2025,133,3,Zeth Romney,Cal Poly,4,1,So,TRUE,1
1932,2025,133,4,Zan Fugitt,Wisconsin,14,10,Fr,TRUE,1
1933,2025,133,5,Braeden Davis,Penn State,8,3,So,TRUE,1
1934,2025,133,6,Connor McGonagle,Virginia Tech,6,0,Sr,TRUE,1
1935,2025,133,7,Jacob Van Dee,Nebraska,17,10,So,TRUE,1
1936,2025,133,8,Tyler Knox,Stanford,13,5,Fr,TRUE,1
1937,2025,141,1,Jesse Mendez,Ohio State,3,2,Jr,TRUE,3
1938,2025,141,2,Brock Hardy,Nebraska,1,-1,Jr,TRUE,3
1939,2025,141,3,Beau Bartlett,Penn State,2,-1,Sr,TRUE,3
1940,2025,141,4,CJ Composto,Pennsylvania,10,6,Jr,TRUE,2
1941,2025,141,5,Cael Happel,Northern Iowa,5,0,So,TRUE,1
1942,2025,141,6,Josh Koderhandt,Navy,4,-2,Jr,TRUE,1
1943,2025,141,7,Jacob Frost,Iowa State,9,2,Fr,TRUE,1
1944,2025,141,8,Vance Vombaur,Minnesota,6,-2,So,TRUE,2
1945,2025,149,1,Ridge Lovett,Nebraska,2,1,Sr,TRUE,3
1946,2025,149,2,Caleb Henson,Virginia Tech,1,-1,Jr,TRUE,3
1947,2025,149,3,Shayne Van Ness,Penn State,3,0,So,TRUE,2
1948,2025,149,4,Dylan D’Emilio,Ohio State,13,9,SSr,TRUE,2
1949,2025,149,5,Lachlan McNeil,North Carolina,6,1,Jr,TRUE,3
1950,2025,149,6,Ethan Stiles,Oregon State,12,6,Fr,TRUE,1
1951,2025,149,7,Sammy Alvarez,Rider,11,4,SSr,TRUE,1
1952,2025,149,8,Gavin Drexler,North Dakota State,22,14,So,TRUE,1
1953,2025,157,1,Antrell Taylor,Nebraska,3,2,So,TRUE,2
1954,2025,157,2,Joey Blaze,Purdue,8,6,So,TRUE,1
1955,2025,157,3,Tyler Kasak,Penn State,1,-2,So,TRUE,2
1956,2025,157,4,Trevor Chumbley,Northwestern,20,16,SSr,TRUE,1
1957,2025,157,5,Meyer Shapiro,Cornell,2,-3,So,TRUE,2
1958,2025,157,6,Vinny Zerban,Northern Colorado,7,1,Jr,TRUE,1
1959,2025,157,7,Matty Bianchi,Little Rock,11,4,Jr,TRUE,1
1960,2025,157,8,Caleb Fish,Oklahoma State,12,4,SSr,TRUE,1
1961,2025,165,1,Mitchell Mesenbrink,Penn State,1,0,So,TRUE,2
1962,2025,165,2,Mike Caliendo,Iowa,3,1,Jr,TRUE,2
1963,2025,165,3,Peyton Hall,West Virginia,2,-1,SSr,TRUE,3
1964,2025,165,4,Christopher Minto,Nebraska,12,8,Fr,TRUE,1
1965,2025,165,5,Terrell Barraclough,Utah Valley,4,-1,SSr,TRUE,1
1966,2025,165,6,Hunter Garvin,Stanford,7,1,So,TRUE,2
1967,2025,165,7,Cam Steed,Missouri,9,2,So,TRUE,1
1968,2025,165,8,Cameron Amine,Oklahoma State,8,0,SSr,TRUE,4
1969,2025,174,1,Dean Hamiti,Oklahoma State,3,2,Sr,TRUE,3
1970,2025,174,2,Keegan O’Toole,Missouri,1,-1,SSr,TRUE,5
1971,2025,174,3,Levi Haines,Penn State,2,-1,Jr,TRUE,3
1972,2025,174,4,Patrick Kennedy,Iowa,11,7,Jr,TRUE,1
1973,2025,174,5,Simon Ruiz,Cornell,5,0,Fr,TRUE,1
1974,2025,174,6,Cade DeVos,South Dakota State,13,7,SSr,TRUE,2
1975,2025,174,7,Matthew Singleton,North Carolina State,14,7,So,TRUE,1
1976,2025,174,8,Danny Wask,Navy,7,-1,So,TRUE,1
1977,2025,184,1,Carter Starocci,Penn State,1,0,SSr,TRUE,5
1978,2025,184,2,Parker Keckeisen,Northern Iowa,2,0,SSr,TRUE,5
1979,2025,184,3,Max McEnelly,Minnesota,3,0,Fr,TRUE,1
1980,2025,184,4,Dustin Plott,Oklahoma State,4,0,SSr,TRUE,4
1981,2025,184,5,Chris Foca,Cornell,6,1,Sr,TRUE,2
1982,2025,184,6,Jaxon Smith,Maryland,8,2,Jr,TRUE,1
1983,2025,184,7,Silas Allred,Nebraska,12,5,Jr,TRUE,1
1984,2025,184,8,Donnell Washington,Indiana,22,14,SSr,TRUE,1
1985,2025,197,1,Stephen Buchanan,Iowa,2,1,Sr,TRUE,4
1986,2025,197,2,Josh Barr,Penn State,4,2,Fr,TRUE,1
1987,2025,197,3,AJ Ferrari,CSU Bakersfield,3,0,So,TRUE,2
1988,2025,197,4,Jacob Cardenas,Michigan,1,-3,Sr,TRUE,3
1989,2025,197,5,Joseph Novak,Wyoming,15,10,So,TRUE,1
1990,2025,197,6,Stephen Little,Little Rock,12,6,So,TRUE,2
1991,2025,197,7,Mac Stout,Pittsburgh,6,-1,So,TRUE,1
1992,2025,197,8,Camden McDanel,Nebraska,20,12,Fr,TRUE,1
1993,2025,285,1,Wyatt Hendrickson,Oklahoma State,2,1,SSr,TRUE,3
1994,2025,285,2,Gable Steveson,Minnesota,1,-1,SSr,TRUE,4
1995,2025,285,3,Cohlton Schultz,Arizona State,9,6,SSr,TRUE,5
1996,2025,285,4,Isaac Trumble,North Carolina State,7,3,Jr,TRUE,1
1997,2025,285,5,Owen Trephan,Lehigh,4,-1,SSr,TRUE,1
1998,2025,285,6,Greg Kerkvliet,Penn State,3,-3,SSr,TRUE,5
1999,2025,285,7,Joshua Heindselman,Michigan,6,-1,SSr,TRUE,1
2000,2025,285,8,Ben Kueter,Iowa,5,-3,Fr,TRUE,1
